사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자,빈값,,,,,,
20211013,5호선,광화문(세종문화회관),28295,29808,20211016,,,,,,,
20211013,5호선,서대문,18873,19359,20211016,,,,,,,
20211013,5호선,충정로(경기대입구),4737,4804,20211016,,,,,,,
20211013,5호선,애오개,6728,6669,20211016,,,,,,,
20211013,5호선,공덕,13877,14564,20211016,,,,,,,
20211013,5호선,마포,14090,14653,20211016,,,,,,,
20211013,5호선,여의나루,10785,11468,20211016,,,,,,,
20211013,5호선,여의도,26359,28120,20211016,,,,,,,
20211013,5호선,신길,3865,4141,20211016,,,,,,,
20211013,5호선,영등포시장,9441,9757,20211016,,,,,,,
20211013,5호선,영등포구청,3977,4033,20211016,,,,,,,
20211013,5호선,양평,7404,7295,20211016,,,,,,,
20211013,5호선,오목교(목동운동장앞),21038,22917,20211016,,,,,,,
20211013,5호선,목동,16809,18127,20211016,,,,,,,
20211013,5호선,신정(은행정),13740,11308,20211016,,,,,,,
20211013,5호선,까치산,28619,27518,20211016,,,,,,,
20211013,5호선,화곡,27902,25970,20211016,,,,,,,
20211013,5호선,우장산,14337,14260,20211016,,,,,,,
20211013,5호선,발산,19688,20213,20211016,,,,,,,
20211013,5호선,마곡,10502,10471,20211016,,,,,,,
20211013,5호선,송정,6550,6128,20211016,,,,,,,
20211013,5호선,김포공항,6821,6069,20211016,,,,,,,
20211013,5호선,개화산,5560,5294,20211016,,,,,,,
20211013,5호선,방화,6988,6754,20211016,,,,,,,
20211014,5호선,하남검단산,5096,4926,20211017,,,,,,,
20211014,5호선,하남시청(덕풍·신장),5909,5909,20211017,,,,,,,
20211014,5호선,하남풍산,4139,4077,20211017,,,,,,,
20211014,5호선,미사,15432,15174,20211017,,,,,,,
20211014,5호선,강일,3687,3669,20211017,,,,,,,
20211014,5호선,마천,6702,6496,20211017,,,,,,,
20211014,5호선,거여,9047,8650,20211017,,,,,,,
20211014,5호선,개롱,6758,6921,20211017,,,,,,,
20211014,5호선,오금,3917,3922,20211017,,,,,,,
20211014,5호선,방이,6970,7235,20211017,,,,,,,
20211014,5호선,올림픽공원(한국체대),4491,3991,20211017,,,,,,,
20211014,5호선,둔촌동,8415,8384,20211017,,,,,,,
20211014,5호선,상일동,15550,14118,20211017,,,,,,,
20211014,5호선,고덕,9635,9474,20211017,,,,,,,
20211014,5호선,명일,8505,8830,20211017,,,,,,,
20211014,5호선,굽은다리(강동구민회관앞),9287,8875,20211017,,,,,,,
20211014,5호선,길동,7713,7970,20211017,,,,,,,
20211014,5호선,강동,18196,17430,20211017,,,,,,,
20211014,5호선,천호(풍납토성),16920,17269,20211017,,,,,,,
20211014,5호선,광나루(장신대),12987,12035,20211017,,,,,,,
20211014,5호선,아차산(어린이대공원후문),14340,13862,20211017,,,,,,,
20211014,5호선,군자(능동),11030,12065,20211017,,,,,,,
20211014,5호선,장한평,18316,18074,20211017,,,,,,,
20211014,5호선,답십리,15537,14159,20211017,,,,,,,
20211014,5호선,마장,5527,5007,20211017,,,,,,,
20211014,5호선,왕십리(성동구청),4448,4831,20211017,,,,,,,
20211014,5호선,행당,7997,7157,20211017,,,,,,,
20211014,5호선,신금호,6498,6811,20211017,,,,,,,
20211014,5호선,청구,4047,3727,20211017,,,,,,,
20211014,5호선,동대문역사문화공원(DDP),2834,3353,20211017,,,,,,,
20211014,5호선,을지로4가,5960,6181,20211017,,,,,,,
20211014,5호선,종로3가,11234,11372,20211017,,,,,,,
20211014,5호선,광화문(세종문화회관),28009,29625,20211017,,,,,,,
20211014,5호선,서대문,18030,18797,20211017,,,,,,,
20211014,5호선,충정로(경기대입구),4754,4898,20211017,,,,,,,
20211014,5호선,애오개,6761,6599,20211017,,,,,,,
20211014,5호선,공덕,13882,14751,20211017,,,,,,,
20211014,5호선,마포,13949,14183,20211017,,,,,,,
20211014,5호선,여의나루,10195,11007,20211017,,,,,,,
20211014,5호선,여의도,26210,27907,20211017,,,,,,,
20211014,5호선,신길,3881,4194,20211017,,,,,,,
20211014,5호선,영등포시장,9485,9703,20211017,,,,,,,
20211014,5호선,영등포구청,3857,3853,20211017,,,,,,,
20211014,5호선,양평,7339,7118,20211017,,,,,,,
20211014,5호선,오목교(목동운동장앞),20756,22474,20211017,,,,,,,
20211014,5호선,목동,16475,17828,20211017,,,,,,,
20211014,5호선,신정(은행정),13618,10927,20211017,,,,,,,
20211014,5호선,까치산,28389,27291,20211017,,,,,,,
20211014,5호선,화곡,27519,25795,20211017,,,,,,,
20211014,5호선,우장산,14095,13843,20211017,,,,,,,
20211014,5호선,발산,19618,20166,20211017,,,,,,,
20211014,5호선,마곡,10294,10240,20211017,,,,,,,
20211014,5호선,송정,6581,6140,20211017,,,,,,,
20211014,5호선,김포공항,6549,6352,20211017,,,,,,,
20211014,5호선,개화산,5499,5332,20211017,,,,,,,
20211014,5호선,방화,6753,6367,20211017,,,,,,,
20211015,5호선,방화,6845,6598,20211018,,,,,,,
20211015,5호선,개화산,5639,5342,20211018,,,,,,,
20211015,5호선,김포공항,7581,7096,20211018,,,,,,,
20211015,5호선,송정,6752,6319,20211018,,,,,,,
20211015,5호선,마곡,10266,10116,20211018,,,,,,,
20211015,5호선,발산,19152,19974,20211018,,,,,,,
20211015,5호선,우장산,14348,14048,20211018,,,,,,,
20211015,5호선,화곡,28128,26210,20211018,,,,,,,
20211015,5호선,까치산,28598,27299,20211018,,,,,,,
20211015,5호선,신정(은행정),13608,10972,20211018,,,,,,,
20211015,5호선,목동,16776,18002,20211018,,,,,,,
20211015,5호선,오목교(목동운동장앞),21300,23489,20211018,,,,,,,
20211015,5호선,양평,7204,6872,20211018,,,,,,,
20211015,5호선,영등포구청,3783,3808,20211018,,,,,,,
20211015,5호선,영등포시장,9475,9666,20211018,,,,,,,
20211015,5호선,신길,4006,4261,20211018,,,,,,,
20211015,5호선,여의도,25340,27606,20211018,,,,,,,
20211015,5호선,여의나루,11338,12066,20211018,,,,,,,
20211015,5호선,마포,14003,14237,20211018,,,,,,,
20211015,5호선,공덕,13511,14078,20211018,,,,,,,
20211015,5호선,애오개,6695,6576,20211018,,,,,,,
20211015,5호선,충정로(경기대입구),4505,4560,20211018,,,,,,,
20211015,5호선,서대문,18069,18243,20211018,,,,,,,
20211015,5호선,광화문(세종문화회관),27089,29039,20211018,,,,,,,
20211015,5호선,종로3가,11921,12306,20211018,,,,,,,
20211015,5호선,을지로4가,5782,6062,20211018,,,,,,,
20211015,5호선,동대문역사문화공원(DDP),2685,3199,20211018,,,,,,,
20211015,5호선,청구,4025,3684,20211018,,,,,,,
20211015,5호선,신금호,6504,6725,20211018,,,,,,,
20211015,5호선,행당,7957,7030,20211018,,,,,,,
20211015,5호선,왕십리(성동구청),4546,5067,20211018,,,,,,,
20211015,5호선,마장,5470,5057,20211018,,,,,,,
20211015,5호선,답십리,15574,14130,20211018,,,,,,,
20211015,5호선,장한평,18135,18000,20211018,,,,,,,
20211015,5호선,군자(능동),11360,12564,20211018,,,,,,,
20211015,5호선,아차산(어린이대공원후문),14317,13721,20211018,,,,,,,
20211015,5호선,광나루(장신대),13077,11947,20211018,,,,,,,
20211015,5호선,천호(풍납토성),17815,17908,20211018,,,,,,,
20211015,5호선,강동,18100,17213,20211018,,,,,,,
20211015,5호선,길동,7955,8391,20211018,,,,,,,
20211015,5호선,굽은다리(강동구민회관앞),9330,8801,20211018,,,,,,,
20211015,5호선,명일,8725,8972,20211018,,,,,,,
20211015,5호선,고덕,9938,9739,20211018,,,,,,,
20211015,5호선,상일동,15332,13914,20211018,,,,,,,
20211015,5호선,둔촌동,8611,8605,20211018,,,,,,,
20211015,5호선,올림픽공원(한국체대),4541,4161,20211018,,,,,,,
20211015,5호선,방이,6900,7285,20211018,,,,,,,
20211015,5호선,오금,3831,3816,20211018,,,,,,,
20211015,5호선,개롱,6751,6715,20211018,,,,,,,
20211015,5호선,거여,9019,8462,20211018,,,,,,,
20211015,5호선,마천,6699,6493,20211018,,,,,,,
20211015,5호선,강일,3642,3501,20211018,,,,,,,
20211015,5호선,미사,15737,15558,20211018,,,,,,,
20211015,5호선,하남풍산,4135,4177,20211018,,,,,,,
20211015,5호선,하남시청(덕풍·신장),5861,5769,20211018,,,,,,,
20211015,5호선,하남검단산,5064,4856,20211018,,,,,,,
20211016,5호선,강동,12494,11955,20211019,,,,,,,
20211016,5호선,방화,4600,4430,20211019,,,,,,,
20211016,5호선,개화산,3679,3583,20211019,,,,,,,
20211016,5호선,김포공항,7302,7363,20211019,,,,,,,
20211016,5호선,송정,5034,4798,20211019,,,,,,,
20211016,5호선,마곡,5348,5308,20211019,,,,,,,
20211016,5호선,발산,13579,14212,20211019,,,,,,,
20211016,5호선,우장산,9446,9501,20211019,,,,,,,
20211016,5호선,화곡,19335,17797,20211019,,,,,,,
20211016,5호선,까치산,20397,19569,20211019,,,,,,,
20211016,5호선,신정(은행정),8344,7450,20211019,,,,,,,
20211016,5호선,목동,10618,10814,20211019,,,,,,,
20211016,5호선,오목교(목동운동장앞),15623,16199,20211019,,,,,,,
20211016,5호선,양평,3601,3482,20211019,,,,,,,
20211016,5호선,영등포구청,1771,1776,20211019,,,,,,,
20211016,5호선,영등포시장,6805,7262,20211019,,,,,,,
20211016,5호선,신길,2493,2643,20211019,,,,,,,
20211016,5호선,여의도,11616,11340,20211019,,,,,,,
20211016,5호선,여의나루,8624,11067,20211019,,,,,,,
20211016,5호선,마포,6988,7037,20211019,,,,,,,
20211016,5호선,공덕,6620,6860,20211019,,,,,,,
20211016,5호선,애오개,3477,3513,20211019,,,,,,,
20211016,5호선,충정로(경기대입구),1871,1837,20211019,,,,,,,
20211016,5호선,서대문,7024,6850,20211019,,,,,,,
20211016,5호선,광화문(세종문화회관),14187,14627,20211019,,,,,,,
20211016,5호선,종로3가,12174,11825,20211019,,,,,,,
20211016,5호선,을지로4가,2926,3354,20211019,,,,,,,
20211016,5호선,동대문역사문화공원(DDP),925,1205,20211019,,,,,,,
20211016,5호선,청구,2451,2322,20211019,,,,,,,
20211016,5호선,신금호,4219,4250,20211019,,,,,,,
20211016,5호선,행당,5400,4786,20211019,,,,,,,
20211016,5호선,왕십리(성동구청),3450,4035,20211019,,,,,,,
20211016,5호선,마장,3741,3644,20211019,,,,,,,
20211016,5호선,답십리,9570,8855,20211019,,,,,,,
20211016,5호선,장한평,10738,10522,20211019,,,,,,,
20211016,5호선,군자(능동),8119,8896,20211019,,,,,,,
20211016,5호선,아차산(어린이대공원후문),12272,11959,20211019,,,,,,,
20211016,5호선,광나루(장신대),9812,9431,20211019,,,,,,,
20211016,5호선,천호(풍납토성),16196,15242,20211019,,,,,,,
20211016,5호선,길동,5785,5965,20211019,,,,,,,
20211016,5호선,굽은다리(강동구민회관앞),6812,6475,20211019,,,,,,,
20211016,5호선,명일,5924,5909,20211019,,,,,,,
20211016,5호선,고덕,6724,6489,20211019,,,,,,,
20211016,5호선,상일동,9163,8718,20211019,,,,,,,
20211016,5호선,둔촌동,5936,5939,20211019,,,,,,,
20211016,5호선,올림픽공원(한국체대),3156,3109,20211019,,,,,,,
20211016,5호선,방이,5248,5156,20211019,,,,,,,
20211016,5호선,오금,2444,2339,20211019,,,,,,,
20211016,5호선,개롱,4171,4392,20211019,,,,,,,
20211016,5호선,거여,5619,5393,20211019,,,,,,,
20211016,5호선,마천,4477,4662,20211019,,,,,,,
20211016,5호선,강일,2613,2442,20211019,,,,,,,
20211016,5호선,미사,11149,11311,20211019,,,,,,,
20211016,5호선,하남풍산,2597,2660,20211019,,,,,,,
20211016,5호선,하남시청(덕풍·신장),4897,4735,20211019,,,,,,,
20211016,5호선,하남검단산,4760,4830,20211019,,,,,,,
20211017,5호선,방화,3159,3216,20211020,,,,,,,
20211017,5호선,개화산,2377,2437,20211020,,,,,,,
20211017,5호선,김포공항,6767,6263,20211020,,,,,,,
20211017,5호선,송정,3464,3568,20211020,,,,,,,
20211017,5호선,마곡,3110,3222,20211020,,,,,,,
20211017,5호선,발산,8471,8916,20211020,,,,,,,
20211017,5호선,우장산,5909,6174,20211020,,,,,,,
20211017,5호선,화곡,12859,12272,20211020,,,,,,,
20211017,5호선,까치산,14326,13844,20211020,,,,,,,
20211017,5호선,신정(은행정),5693,5233,20211020,,,,,,,
20211017,5호선,목동,6895,7115,20211020,,,,,,,
20211017,5호선,오목교(목동운동장앞),10687,10954,20211020,,,,,,,
20211017,5호선,양평,2424,2601,20211020,,,,,,,
20211017,5호선,영등포구청,1256,1234,20211020,,,,,,,
20211017,5호선,영등포시장,4450,4647,20211020,,,,,,,
20211017,5호선,신길,1730,1877,20211020,,,,,,,
20211017,5호선,여의도,7454,7314,20211020,,,,,,,
20211017,5호선,여의나루,6888,8035,20211020,,,,,,,
20211017,5호선,마포,4333,4378,20211020,,,,,,,
20211017,5호선,공덕,4099,4239,20211020,,,,,,,
20211017,5호선,애오개,2321,2318,20211020,,,,,,,
20211017,5호선,충정로(경기대입구),1283,1353,20211020,,,,,,,
20211017,5호선,서대문,5141,5263,20211020,,,,,,,
20211017,5호선,광화문(세종문화회관),10147,10329,20211020,,,,,,,
20211017,5호선,종로3가,8020,6918,20211020,,,,,,,
20211017,5호선,을지로4가,1280,1333,20211020,,,,,,,
20211017,5호선,동대문역사문화공원(DDP),643,768,20211020,,,,,,,
20211017,5호선,청구,1657,1570,20211020,,,,,,,
20211017,5호선,신금호,2676,2998,20211020,,,,,,,
20211017,5호선,행당,3550,3233,20211020,,,,,,,
20211017,5호선,왕십리(성동구청),2250,2656,20211020,,,,,,,
20211017,5호선,마장,2690,2451,20211020,,,,,,,
20211017,5호선,답십리,6588,6158,20211020,,,,,,,
20211017,5호선,장한평,6858,6921,20211020,,,,,,,
20211017,5호선,군자(능동),5692,6053,20211020,,,,,,,
20211017,5호선,아차산(어린이대공원후문),9102,9049,20211020,,,,,,,
20211017,5호선,광나루(장신대),6759,6690,20211020,,,,,,,
20211017,5호선,천호(풍납토성),11447,10769,20211020,,,,,,,
20211017,5호선,강동,8010,8056,20211020,,,,,,,
20211017,5호선,길동,3889,3921,20211020,,,,,,,
20211017,5호선,굽은다리(강동구민회관앞),4747,4535,20211020,,,,,,,
20211017,5호선,명일,3950,3985,20211020,,,,,,,
20211017,5호선,고덕,4192,4092,20211020,,,,,,,
20211017,5호선,상일동,6074,5954,20211020,,,,,,,
20211017,5호선,둔촌동,3985,4143,20211020,,,,,,,
20211017,5호선,올림픽공원(한국체대),2260,2249,20211020,,,,,,,
20211017,5호선,방이,3815,3671,20211020,,,,,,,
20211017,5호선,오금,1425,1320,20211020,,,,,,,
20211017,5호선,개롱,2643,2828,20211020,,,,,,,
20211017,5호선,거여,3589,3525,20211020,,,,,,,
20211017,5호선,마천,3144,3373,20211020,,,,,,,
20211017,5호선,강일,1714,1621,20211020,,,,,,,
20211017,5호선,미사,7830,7776,20211020,,,,,,,
20211017,5호선,하남풍산,1798,1821,20211020,,,,,,,
20211017,5호선,하남시청(덕풍·신장),3365,3211,20211020,,,,,,,
20211017,5호선,하남검단산,3898,3917,20211020,,,,,,,
20211018,5호선,방화,6573,6410,20211021,,,,,,,
20211018,5호선,개화산,5428,5180,20211021,,,,,,,
20211018,5호선,김포공항,6747,6155,20211021,,,,,,,
20211018,5호선,송정,6426,6089,20211021,,,,,,,
20211018,5호선,마곡,10297,10120,20211021,,,,,,,
20211018,5호선,발산,19182,19562,20211021,,,,,,,
20211018,5호선,우장산,13813,13853,20211021,,,,,,,
20211018,5호선,화곡,27271,25624,20211021,,,,,,,
20211018,5호선,까치산,27640,26848,20211021,,,,,,,
20211018,5호선,신정(은행정),13266,10866,20211021,,,,,,,
20211018,5호선,목동,15772,17442,20211021,,,,,,,
20211018,5호선,오목교(목동운동장앞),19181,20695,20211021,,,,,,,
20211018,5호선,양평,7143,7216,20211021,,,,,,,
20211018,5호선,영등포구청,3774,3839,20211021,,,,,,,
20211018,5호선,영등포시장,9261,9394,20211021,,,,,,,
20211018,5호선,신길,3877,4381,20211021,,,,,,,
20211018,5호선,여의도,26105,27127,20211021,,,,,,,
20211018,5호선,여의나루,7505,8130,20211021,,,,,,,
20211018,5호선,마포,13917,14148,20211021,,,,,,,
20211018,5호선,공덕,13452,14267,20211021,,,,,,,
20211018,5호선,애오개,6483,6528,20211021,,,,,,,
20211018,5호선,충정로(경기대입구),4826,4939,20211021,,,,,,,
20211018,5호선,서대문,18690,18961,20211021,,,,,,,
20211018,5호선,광화문(세종문화회관),27661,28661,20211021,,,,,,,
20211018,5호선,종로3가,10793,10467,20211021,,,,,,,
20211018,5호선,을지로4가,5856,5958,20211021,,,,,,,
20211018,5호선,동대문역사문화공원(DDP),2828,3229,20211021,,,,,,,
20211018,5호선,청구,3902,3572,20211021,,,,,,,
20211018,5호선,신금호,6219,6626,20211021,,,,,,,
20211018,5호선,행당,7797,7047,20211021,,,,,,,
20211018,5호선,왕십리(성동구청),4374,4796,20211021,,,,,,,
20211018,5호선,마장,5320,4947,20211021,,,,,,,
20211018,5호선,답십리,14918,13936,20211021,,,,,,,
20211018,5호선,장한평,17897,17717,20211021,,,,,,,
20211018,5호선,군자(능동),10356,11255,20211021,,,,,,,
20211018,5호선,아차산(어린이대공원후문),13694,13541,20211021,,,,,,,
20211018,5호선,광나루(장신대),12447,11391,20211021,,,,,,,
20211018,5호선,천호(풍납토성),15418,15458,20211021,,,,,,,
20211018,5호선,강동,17710,17161,20211021,,,,,,,
20211018,5호선,길동,7774,8012,20211021,,,,,,,
20211018,5호선,굽은다리(강동구민회관앞),9100,8697,20211021,,,,,,,
20211018,5호선,명일,8315,8470,20211021,,,,,,,
20211018,5호선,고덕,9312,9333,20211021,,,,,,,
20211018,5호선,상일동,15040,13760,20211021,,,,,,,
20211018,5호선,둔촌동,8185,8145,20211021,,,,,,,
20211018,5호선,올림픽공원(한국체대),4191,3742,20211021,,,,,,,
20211018,5호선,방이,6589,6807,20211021,,,,,,,
20211018,5호선,오금,3726,3691,20211021,,,,,,,
20211018,5호선,개롱,6475,6734,20211021,,,,,,,
20211018,5호선,거여,8781,8354,20211021,,,,,,,
20211018,5호선,마천,6609,6467,20211021,,,,,,,
20211018,5호선,강일,3418,3455,20211021,,,,,,,
20211018,5호선,미사,14956,14620,20211021,,,,,,,
20211018,5호선,하남풍산,4007,3986,20211021,,,,,,,
20211018,5호선,하남시청(덕풍·신장),5642,5494,20211021,,,,,,,
20211018,5호선,하남검단산,4749,4616,20211021,,,,,,,
20211019,5호선,김포공항,6888,6289,20211022,,,,,,,
20211019,5호선,송정,6434,5948,20211022,,,,,,,
20211019,5호선,마곡,10284,10270,20211022,,,,,,,
20211019,5호선,발산,19803,20248,20211022,,,,,,,
20211019,5호선,우장산,14221,14131,20211022,,,,,,,
20211019,5호선,화곡,27437,25838,20211022,,,,,,,
20211019,5호선,까치산,28438,27314,20211022,,,,,,,
20211019,5호선,신정(은행정),13567,11235,20211022,,,,,,,
20211019,5호선,목동,16347,17805,20211022,,,,,,,
20211019,5호선,오목교(목동운동장앞),20938,22655,20211022,,,,,,,
20211019,5호선,양평,7161,7183,20211022,,,,,,,
20211019,5호선,영등포구청,3787,3918,20211022,,,,,,,
20211019,5호선,영등포시장,9416,9753,20211022,,,,,,,
20211019,5호선,신길,3988,4267,20211022,,,,,,,
20211019,5호선,여의도,27074,28046,20211022,,,,,,,
20211019,5호선,여의나루,9234,10221,20211022,,,,,,,
20211019,5호선,마포,14116,14235,20211022,,,,,,,
20211019,5호선,공덕,13829,14651,20211022,,,,,,,
20211019,5호선,애오개,6612,6625,20211022,,,,,,,
20211019,5호선,충정로(경기대입구),4761,4833,20211022,,,,,,,
20211019,5호선,서대문,18558,18881,20211022,,,,,,,
20211019,5호선,광화문(세종문화회관),28509,29949,20211022,,,,,,,
20211019,5호선,종로3가,11105,10827,20211022,,,,,,,
20211019,5호선,을지로4가,5899,6105,20211022,,,,,,,
20211019,5호선,동대문역사문화공원(DDP),2841,3283,20211022,,,,,,,
20211019,5호선,청구,3941,3581,20211022,,,,,,,
20211019,5호선,신금호,6272,6724,20211022,,,,,,,
20211019,5호선,행당,7944,7092,20211022,,,,,,,
20211019,5호선,왕십리(성동구청),4394,4724,20211022,,,,,,,
20211019,5호선,마장,5360,5051,20211022,,,,,,,
20211019,5호선,답십리,15196,13931,20211022,,,,,,,
20211019,5호선,장한평,18059,18085,20211022,,,,,,,
20211019,5호선,군자(능동),11003,11861,20211022,,,,,,,
20211019,5호선,아차산(어린이대공원후문),13867,13530,20211022,,,,,,,
20211019,5호선,광나루(장신대),12657,11690,20211022,,,,,,,
20211019,5호선,천호(풍납토성),17156,17040,20211022,,,,,,,
20211019,5호선,강동,17716,17131,20211022,,,,,,,
20211019,5호선,길동,7785,8047,20211022,,,,,,,
20211019,5호선,굽은다리(강동구민회관앞),9205,8761,20211022,,,,,,,
20211019,5호선,명일,8417,8793,20211022,,,,,,,
20211019,5호선,고덕,9472,9342,20211022,,,,,,,
20211019,5호선,상일동,15465,14065,20211022,,,,,,,
20211019,5호선,둔촌동,8296,8275,20211022,,,,,,,
20211019,5호선,올림픽공원(한국체대),4284,3702,20211022,,,,,,,
20211019,5호선,방이,6752,7065,20211022,,,,,,,
20211019,5호선,오금,3748,3816,20211022,,,,,,,
20211019,5호선,개롱,6513,6848,20211022,,,,,,,
20211019,5호선,거여,8980,8459,20211022,,,,,,,
20211019,5호선,마천,6725,6514,20211022,,,,,,,
20211019,5호선,강일,3574,3564,20211022,,,,,,,
20211019,5호선,미사,15319,15027,20211022,,,,,,,
20211019,5호선,하남풍산,4054,4007,20211022,,,,,,,
20211019,5호선,하남시청(덕풍·신장),5946,5922,20211022,,,,,,,
20211019,5호선,하남검단산,4909,4795,20211022,,,,,,,
20211019,5호선,방화,6789,6502,20211022,,,,,,,
20211019,5호선,개화산,5458,5301,20211022,,,,,,,
20211020,5호선,개롱,6571,6912,20211023,,,,,,,
20211020,5호선,오금,3782,3837,20211023,,,,,,,
20211020,5호선,방이,6841,7068,20211023,,,,,,,
20211020,5호선,올림픽공원(한국체대),4272,3788,20211023,,,,,,,
20211020,5호선,방화,6775,6497,20211023,,,,,,,
20211020,5호선,개화산,5670,5399,20211023,,,,,,,
20211020,5호선,김포공항,6823,6544,20211023,,,,,,,
20211020,5호선,송정,6685,6204,20211023,,,,,,,
20211020,5호선,마곡,10415,10410,20211023,,,,,,,
20211020,5호선,발산,19816,20213,20211023,,,,,,,
20211020,5호선,우장산,14434,14402,20211023,,,,,,,
20211020,5호선,화곡,27865,26289,20211023,,,,,,,
20211020,5호선,까치산,28666,27794,20211023,,,,,,,
20211020,5호선,신정(은행정),13899,11201,20211023,,,,,,,
20211020,5호선,목동,16611,18259,20211023,,,,,,,
20211020,5호선,오목교(목동운동장앞),21076,22746,20211023,,,,,,,
20211020,5호선,양평,7356,7338,20211023,,,,,,,
20211020,5호선,영등포구청,3886,3956,20211023,,,,,,,
20211020,5호선,영등포시장,9525,9974,20211023,,,,,,,
20211020,5호선,신길,4059,4378,20211023,,,,,,,
20211020,5호선,여의도,27084,28882,20211023,,,,,,,
20211020,5호선,여의나루,9648,10541,20211023,,,,,,,
20211020,5호선,마포,14446,14715,20211023,,,,,,,
20211020,5호선,공덕,14103,15180,20211023,,,,,,,
20211020,5호선,애오개,6990,7251,20211023,,,,,,,
20211020,5호선,충정로(경기대입구),5735,5262,20211023,,,,,,,
20211020,5호선,서대문,29196,23525,20211023,,,,,,,
20211020,5호선,광화문(세종문화회관),25830,28475,20211023,,,,,,,
20211020,5호선,종로3가,13304,13505,20211023,,,,,,,
20211020,5호선,을지로4가,6157,6459,20211023,,,,,,,
20211020,5호선,동대문역사문화공원(DDP),2820,3292,20211023,,,,,,,
20211020,5호선,청구,4081,3736,20211023,,,,,,,
20211020,5호선,신금호,6565,6794,20211023,,,,,,,
20211020,5호선,행당,8038,7234,20211023,,,,,,,
20211020,5호선,왕십리(성동구청),4468,4958,20211023,,,,,,,
20211020,5호선,마장,5492,5093,20211023,,,,,,,
20211020,5호선,답십리,15764,14439,20211023,,,,,,,
20211020,5호선,장한평,18592,18587,20211023,,,,,,,
20211020,5호선,군자(능동),11477,12388,20211023,,,,,,,
20211020,5호선,아차산(어린이대공원후문),14388,14025,20211023,,,,,,,
20211020,5호선,광나루(장신대),13101,12203,20211023,,,,,,,
20211020,5호선,천호(풍납토성),17569,17650,20211023,,,,,,,
20211020,5호선,강동,17914,17298,20211023,,,,,,,
20211020,5호선,길동,7934,8117,20211023,,,,,,,
20211020,5호선,굽은다리(강동구민회관앞),9630,9247,20211023,,,,,,,
20211020,5호선,명일,8673,8998,20211023,,,,,,,
20211020,5호선,고덕,9739,9623,20211023,,,,,,,
20211020,5호선,상일동,15567,14299,20211023,,,,,,,
20211020,5호선,둔촌동,8572,8504,20211023,,,,,,,
20211020,5호선,거여,9074,8549,20211023,,,,,,,
20211020,5호선,마천,6803,6692,20211023,,,,,,,
20211020,5호선,강일,3659,3650,20211023,,,,,,,
20211020,5호선,미사,15629,15342,20211023,,,,,,,
20211020,5호선,하남풍산,4151,4113,20211023,,,,,,,
20211020,5호선,하남시청(덕풍·신장),5842,5730,20211023,,,,,,,
20211020,5호선,하남검단산,5113,4947,20211023,,,,,,,
20211021,5호선,방화,6491,6156,20211024,,,,,,,
20211021,5호선,개화산,5602,5420,20211024,,,,,,,
20211021,5호선,김포공항,7059,6682,20211024,,,,,,,
20211021,5호선,송정,6622,6199,20211024,,,,,,,
20211021,5호선,마곡,10438,10374,20211024,,,,,,,
20211021,5호선,발산,19506,20052,20211024,,,,,,,
20211021,5호선,우장산,14231,14116,20211024,,,,,,,
20211021,5호선,화곡,27744,26077,20211024,,,,,,,
20211021,5호선,까치산,28669,27499,20211024,,,,,,,
20211021,5호선,신정(은행정),13623,10955,20211024,,,,,,,
20211021,5호선,목동,16450,17931,20211024,,,,,,,
20211021,5호선,오목교(목동운동장앞),20658,22417,20211024,,,,,,,
20211021,5호선,양평,7205,7076,20211024,,,,,,,
20211021,5호선,영등포구청,3913,3950,20211024,,,,,,,
20211021,5호선,영등포시장,9507,9920,20211024,,,,,,,
20211021,5호선,신길,3997,4316,20211024,,,,,,,
20211021,5호선,여의도,26621,27970,20211024,,,,,,,
20211021,5호선,여의나루,9351,10252,20211024,,,,,,,
20211021,5호선,마포,13948,14316,20211024,,,,,,,
20211021,5호선,공덕,14236,14727,20211024,,,,,,,
20211021,5호선,애오개,6760,6716,20211024,,,,,,,
20211021,5호선,충정로(경기대입구),4766,4789,20211024,,,,,,,
20211021,5호선,서대문,18526,18914,20211024,,,,,,,
20211021,5호선,광화문(세종문화회관),28192,30061,20211024,,,,,,,
20211021,5호선,종로3가,11647,11569,20211024,,,,,,,
20211021,5호선,을지로4가,6095,6275,20211024,,,,,,,
20211021,5호선,동대문역사문화공원(DDP),2823,3191,20211024,,,,,,,
20211021,5호선,청구,4058,3653,20211024,,,,,,,
20211021,5호선,신금호,6445,6697,20211024,,,,,,,
20211021,5호선,행당,8071,7101,20211024,,,,,,,
20211021,5호선,왕십리(성동구청),4439,5008,20211024,,,,,,,
20211021,5호선,마장,5539,5211,20211024,,,,,,,
20211021,5호선,답십리,15855,14361,20211024,,,,,,,
20211021,5호선,장한평,18303,18121,20211024,,,,,,,
20211021,5호선,군자(능동),11139,12084,20211024,,,,,,,
20211021,5호선,아차산(어린이대공원후문),14230,13715,20211024,,,,,,,
20211021,5호선,광나루(장신대),13202,12149,20211024,,,,,,,
20211021,5호선,천호(풍납토성),17248,17306,20211024,,,,,,,
20211021,5호선,강동,17882,17124,20211024,,,,,,,
20211021,5호선,길동,7812,8049,20211024,,,,,,,
20211021,5호선,굽은다리(강동구민회관앞),9448,8984,20211024,,,,,,,
20211021,5호선,명일,8480,8796,20211024,,,,,,,
